"filename", "language", "JSON", "Markdown", "JavaScript", "PHP", "SCSS", "comment", "blank", "total"
"c:\Users\PracticanteOTI\Desktop\CAS v2\cas-mdsj\Modules\Document\app\Entities\DocumentTemplate.php", "PHP", 0, 0, 0, 100, 0, 4, 19, 123
"c:\Users\PracticanteOTI\Desktop\CAS v2\cas-mdsj\Modules\Document\app\Entities\GeneratedDocument.php", "PHP", 0, 0, 0, 173, 0, 22, 33, 228
"c:\Users\PracticanteOTI\Desktop\CAS v2\cas-mdsj\Modules\Document\app\Entities\SignatureWorkflow.php", "PHP", 0, 0, 0, 133, 0, 4, 25, 162
"c:\Users\PracticanteOTI\Desktop\CAS v2\cas-mdsj\Modules\Document\app\Enums\DocumentCategoryEnum.php", "PHP", 0, 0, 0, 54, 0, 0, 5, 59
"c:\Users\PracticanteOTI\Desktop\CAS v2\cas-mdsj\Modules\Document\app\Events\DocumentFullySigned.php", "PHP", 0, 0, 0, 13, 0, 0, 6, 19
"c:\Users\PracticanteOTI\Desktop\CAS v2\cas-mdsj\Modules\Document\app\Events\DocumentGenerated.php", "PHP", 0, 0, 0, 16, 0, 0, 6, 22
"c:\Users\PracticanteOTI\Desktop\CAS v2\cas-mdsj\Modules\Document\app\Events\DocumentReadyForSignature.php", "PHP", 0, 0, 0, 16, 0, 0, 6, 22
"c:\Users\PracticanteOTI\Desktop\CAS v2\cas-mdsj\Modules\Document\app\Events\DocumentSigned.php", "PHP", 0, 0, 0, 17, 0, 0, 6, 23
"c:\Users\PracticanteOTI\Desktop\CAS v2\cas-mdsj\Modules\Document\app\Events\SignatureRejected.php", "PHP", 0, 0, 0, 19, 0, 0, 6, 25
"c:\Users\PracticanteOTI\Desktop\CAS v2\cas-mdsj\Modules\Document\app\Http\Controllers\DocumentController.php", "PHP", 0, 0, 0, 181, 0, 51, 52, 284
"c:\Users\PracticanteOTI\Desktop\CAS v2\cas-mdsj\Modules\Document\app\Http\Controllers\DocumentRegenerationController.php", "PHP", 0, 0, 0, 36, 0, 4, 10, 50
"c:\Users\PracticanteOTI\Desktop\CAS v2\cas-mdsj\Modules\Document\app\Http\Controllers\DocumentSignatureController.php", "PHP", 0, 0, 0, 277, 0, 53, 65, 395
"c:\Users\PracticanteOTI\Desktop\CAS v2\cas-mdsj\Modules\Document\app\Listeners\GenerateConvocatoriaPdf.php", "PHP", 0, 0, 0, 145, 0, 15, 20, 180
"c:\Users\PracticanteOTI\Desktop\CAS v2\cas-mdsj\Modules\Document\app\Listeners\GenerateJobProfileDocument.php", "PHP", 0, 0, 0, 184, 0, 41, 39, 264
"c:\Users\PracticanteOTI\Desktop\CAS v2\cas-mdsj\Modules\Document\app\Listeners\RegenerateJobProfileDocument.php", "PHP", 0, 0, 0, 218, 0, 45, 45, 308
"c:\Users\PracticanteOTI\Desktop\CAS v2\cas-mdsj\Modules\Document\app\Policies\GeneratedDocumentPolicy.php", "PHP", 0, 0, 0, 71, 0, 35, 21, 127
"c:\Users\PracticanteOTI\Desktop\CAS v2\cas-mdsj\Modules\Document\app\Providers\DocumentServiceProvider.php", "PHP", 0, 0, 0, 130, 0, 44, 32, 206
"c:\Users\PracticanteOTI\Desktop\CAS v2\cas-mdsj\Modules\Document\app\Providers\EventServiceProvider.php", "PHP", 0, 0, 0, 29, 0, 19, 8, 56
"c:\Users\PracticanteOTI\Desktop\CAS v2\cas-mdsj\Modules\Document\app\Providers\RouteServiceProvider.php", "PHP", 0, 0, 0, 25, 0, 19, 8, 52
"c:\Users\PracticanteOTI\Desktop\CAS v2\cas-mdsj\Modules\Document\app\Services\DocumentService.php", "PHP", 0, 0, 0, 191, 0, 56, 50, 297
"c:\Users\PracticanteOTI\Desktop\CAS v2\cas-mdsj\Modules\Document\app\Services\FirmaPeruService.php", "PHP", 0, 0, 0, 244, 0, 51, 48, 343
"c:\Users\PracticanteOTI\Desktop\CAS v2\cas-mdsj\Modules\Document\app\Services\SignatureService.php", "PHP", 0, 0, 0, 215, 0, 48, 44, 307
"c:\Users\PracticanteOTI\Desktop\CAS v2\cas-mdsj\Modules\Document\app\Services\TemplateRendererService.php", "PHP", 0, 0, 0, 61, 0, 21, 19, 101
"c:\Users\PracticanteOTI\Desktop\CAS v2\cas-mdsj\Modules\Document\composer.json", "JSON", 29, 0, 0, 0, 0, 0, 2, 31
"c:\Users\PracticanteOTI\Desktop\CAS v2\cas-mdsj\Modules\Document\config\config.php", "PHP", 0, 0, 0, 35, 0, 11, 12, 58
"c:\Users\PracticanteOTI\Desktop\CAS v2\cas-mdsj\Modules\Document\database\migrations\2024_01_10_000001_create_document_templates_table.php", "PHP", 0, 0, 0, 43, 0, 11, 10, 64
"c:\Users\PracticanteOTI\Desktop\CAS v2\cas-mdsj\Modules\Document\database\migrations\2024_01_10_000002_create_generated_documents_table.php", "PHP", 0, 0, 0, 45, 0, 13, 12, 70
"c:\Users\PracticanteOTI\Desktop\CAS v2\cas-mdsj\Modules\Document\database\migrations\2024_01_10_000003_create_digital_signatures_table.php", "PHP", 0, 0, 0, 43, 0, 14, 13, 70
"c:\Users\PracticanteOTI\Desktop\CAS v2\cas-mdsj\Modules\Document\database\migrations\2024_01_10_000004_create_signature_workflows_table.php", "PHP", 0, 0, 0, 32, 0, 10, 9, 51
"c:\Users\PracticanteOTI\Desktop\CAS v2\cas-mdsj\Modules\Document\database\migrations\2024_01_10_000005_create_document_audits_table.php", "PHP", 0, 0, 0, 32, 0, 11, 10, 53
"c:\Users\PracticanteOTI\Desktop\CAS v2\cas-mdsj\Modules\Document\database\seeders\ConvocatoriaTemplateSeeder.php", "PHP", 0, 0, 0, 29, 0, 0, 4, 33
"c:\Users\PracticanteOTI\Desktop\CAS v2\cas-mdsj\Modules\Document\database\seeders\DocumentDatabaseSeeder.php", "PHP", 0, 0, 0, 12, 0, 3, 4, 19
"c:\Users\PracticanteOTI\Desktop\CAS v2\cas-mdsj\Modules\Document\database\seeders\DocumentTemplatesSeeder.php", "PHP", 0, 0, 0, 99, 0, 7, 7, 113
"c:\Users\PracticanteOTI\Desktop\CAS v2\cas-mdsj\Modules\Document\module.json", "JSON", 11, 0, 0, 0, 0, 0, 1, 12
"c:\Users\PracticanteOTI\Desktop\CAS v2\cas-mdsj\Modules\Document\package.json", "JSON", 15, 0, 0, 0, 0, 0, 1, 16
"c:\Users\PracticanteOTI\Desktop\CAS v2\cas-mdsj\Modules\Document\resources\assets\js\app.js", "JavaScript", 0, 0, 0, 0, 0, 0, 1, 1
"c:\Users\PracticanteOTI\Desktop\CAS v2\cas-mdsj\Modules\Document\resources\assets\sass\app.scss", "SCSS", 0, 0, 0, 0, 0, 0, 1, 1
"c:\Users\PracticanteOTI\Desktop\CAS v2\cas-mdsj\Modules\Document\resources\views\components\layouts\master.blade.php", "PHP", 0, 0, 0, 23, 0, 0, 8, 31
"c:\Users\PracticanteOTI\Desktop\CAS v2\cas-mdsj\Modules\Document\resources\views\documents\index.blade.php", "PHP", 0, 0, 0, 198, 0, 0, 11, 209
"c:\Users\PracticanteOTI\Desktop\CAS v2\cas-mdsj\Modules\Document\resources\views\documents\pending-signatures.blade.php", "PHP", 0, 0, 0, 154, 0, 0, 15, 169
"c:\Users\PracticanteOTI\Desktop\CAS v2\cas-mdsj\Modules\Document\resources\views\documents\show.blade.php", "PHP", 0, 0, 0, 298, 0, 3, 29, 330
"c:\Users\PracticanteOTI\Desktop\CAS v2\cas-mdsj\Modules\Document\resources\views\index.blade.php", "PHP", 0, 0, 0, 4, 0, 0, 2, 6
"c:\Users\PracticanteOTI\Desktop\CAS v2\cas-mdsj\Modules\Document\resources\views\sign\index.blade.php", "PHP", 0, 0, 0, 320, 0, 2, 35, 357
"c:\Users\PracticanteOTI\Desktop\CAS v2\cas-mdsj\Modules\Document\resources\views\templates\application_form.blade.php", "PHP", 0, 0, 0, 523, 0, 0, 77, 600
"c:\Users\PracticanteOTI\Desktop\CAS v2\cas-mdsj\Modules\Document\resources\views\templates\convocatoria_completa.blade.php", "PHP", 0, 0, 0, 294, 0, 6, 31, 331
"c:\Users\PracticanteOTI\Desktop\CAS v2\cas-mdsj\Modules\Document\resources\views\templates\job_profile.blade.php", "PHP", 0, 0, 0, 310, 0, 0, 13, 323
"c:\Users\PracticanteOTI\Desktop\CAS v2\cas-mdsj\Modules\Document\routes\api.php", "PHP", 0, 0, 0, 20, 0, 8, 8, 36
"c:\Users\PracticanteOTI\Desktop\CAS v2\cas-mdsj\Modules\Document\routes\web.php", "PHP", 0, 0, 0, 17, 0, 2, 4, 23
"c:\Users\PracticanteOTI\Desktop\CAS v2\cas-mdsj\Modules\Document\vite.config.js", "JavaScript", 0, 0, 23, 0, 0, 29, 6, 58
"c:\Users\PracticanteOTI\Desktop\CAS v2\cas-mdsj\Modules\Evaluation\Console\Commands\SendDeadlineReminders.php", "PHP", 0, 0, 0, 46, 0, 15, 15, 76
"c:\Users\PracticanteOTI\Desktop\CAS v2\cas-mdsj\Modules\Evaluation\app\Entities\Evaluation.php", "PHP", 0, 0, 0, 153, 0, 18, 28, 199
"c:\Users\PracticanteOTI\Desktop\CAS v2\cas-mdsj\Modules\Evaluation\app\Entities\EvaluationCriterion.php", "PHP", 0, 0, 0, 118, 0, 12, 22, 152
"c:\Users\PracticanteOTI\Desktop\CAS v2\cas-mdsj\Modules\Evaluation\app\Entities\EvaluationDetail.php", "PHP", 0, 0, 0, 89, 0, 19, 19, 127
"c:\Users\PracticanteOTI\Desktop\CAS v2\cas-mdsj\Modules\Evaluation\app\Entities\EvaluationHistory.php", "PHP", 0, 0, 0, 83, 0, 12, 15, 110
"c:\Users\PracticanteOTI\Desktop\CAS v2\cas-mdsj\Modules\Evaluation\app\Entities\EvaluatorAssignment.php", "PHP", 0, 0, 0, 186, 0, 13, 36, 235
"c:\Users\PracticanteOTI\Desktop\CAS v2\cas-mdsj\Modules\Evaluation\app\Enums\AssignmentStatusEnum.php", "PHP", 0, 0, 0, 47, 0, 15, 7, 69
"c:\Users\PracticanteOTI\Desktop\CAS v2\cas-mdsj\Modules\Evaluation\app\Enums\EvaluationStatusEnum.php", "PHP", 0, 0, 0, 54, 0, 18, 8, 80
"c:\Users\PracticanteOTI\Desktop\CAS v2\cas-mdsj\Modules\Evaluation\app\Enums\ScoreTypeEnum.php", "PHP", 0, 0, 0, 26, 0, 9, 5, 40
"c:\Users\PracticanteOTI\Desktop\CAS v2\cas-mdsj\Modules\Evaluation\app\Events\EvaluationAssigned.php", "PHP", 0, 0, 0, 15, 0, 3, 5, 23
"c:\Users\PracticanteOTI\Desktop\CAS v2\cas-mdsj\Modules\Evaluation\app\Events\EvaluationDeadlineApproaching.php", "PHP", 0, 0, 0, 17, 0, 3, 5, 25
"c:\Users\PracticanteOTI\Desktop\CAS v2\cas-mdsj\Modules\Evaluation\app\Events\EvaluationModified.php", "PHP", 0, 0, 0, 19, 0, 3, 5, 27
"c:\Users\PracticanteOTI\Desktop\CAS v2\cas-mdsj\Modules\Evaluation\app\Events\EvaluationSubmitted.php", "PHP", 0, 0, 0, 15, 0, 3, 5, 23
"c:\Users\PracticanteOTI\Desktop\CAS v2\cas-mdsj\Modules\Evaluation\app\Http\Controllers\EvaluationController.php", "PHP", 0, 0, 0, 323, 0, 68, 62, 453
"c:\Users\PracticanteOTI\Desktop\CAS v2\cas-mdsj\Modules\Evaluation\app\Http\Controllers\EvaluationCriterionController.php", "PHP", 0, 0, 0, 316, 0, 46, 57, 419
"c:\Users\PracticanteOTI\Desktop\CAS v2\cas-mdsj\Modules\Evaluation\app\Http\Controllers\EvaluatorAssignmentController.php", "PHP", 0, 0, 0, 300, 0, 38, 63, 401
"c:\Users\PracticanteOTI\Desktop\CAS v2\cas-mdsj\Modules\Evaluation\app\Http\Requests\AssignEvaluatorRequest.php", "PHP", 0, 0, 0, 49, 0, 12, 6, 67
"c:\Users\PracticanteOTI\Desktop\CAS v2\cas-mdsj\Modules\Evaluation\app\Http\Requests\AutoAssignEvaluatorsRequest.php", "PHP", 0, 0, 0, 50, 0, 12, 6, 68
"c:\Users\PracticanteOTI\Desktop\CAS v2\cas-mdsj\Modules\Evaluation\app\Http\Requests\ModifySubmittedEvaluationRequest.php", "PHP", 0, 0, 0, 43, 0, 13, 6, 62
"c:\Users\PracticanteOTI\Desktop\CAS v2\cas-mdsj\Modules\Evaluation\app\Http\Requests\SaveEvaluationDetailRequest.php", "PHP", 0, 0, 0, 70, 0, 18, 10, 98
"c:\Users\PracticanteOTI\Desktop\CAS v2\cas-mdsj\Modules\Evaluation\app\Http\Requests\StoreEvaluationRequest.php", "PHP", 0, 0, 0, 50, 0, 12, 6, 68
"c:\Users\PracticanteOTI\Desktop\CAS v2\cas-mdsj\Modules\Evaluation\app\Http\Requests\SubmitEvaluationRequest.php", "PHP", 0, 0, 0, 32, 0, 12, 6, 50
"c:\Users\PracticanteOTI\Desktop\CAS v2\cas-mdsj\Modules\Evaluation\app\Http\Requests\UpdateEvaluationRequest.php", "PHP", 0, 0, 0, 35, 0, 12, 6, 53
"c:\Users\PracticanteOTI\Desktop\CAS v2\cas-mdsj\Modules\Evaluation\app\Http\Resources\EvaluationResource.php", "PHP", 0, 0, 0, 78, 0, 13, 17, 108
"c:\Users\PracticanteOTI\Desktop\CAS v2\cas-mdsj\Modules\Evaluation\app\Listeners\LogEvaluationModified.php", "PHP", 0, 0, 0, 32, 0, 17, 9, 58
"c:\Users\PracticanteOTI\Desktop\CAS v2\cas-mdsj\Modules\Evaluation\app\Listeners\NotifyDeadlineApproaching.php", "PHP", 0, 0, 0, 34, 0, 16, 10, 60
"c:\Users\PracticanteOTI\Desktop\CAS v2\cas-mdsj\Modules\Evaluation\app\Policies\EvaluationCriterionPolicy.php", "PHP", 0, 0, 0, 55, 0, 30, 14, 99
"c:\Users\PracticanteOTI\Desktop\CAS v2\cas-mdsj\Modules\Evaluation\app\Policies\EvaluatorAssignmentPolicy.php", "PHP", 0, 0, 0, 73, 0, 33, 15, 121
"c:\Users\PracticanteOTI\Desktop\CAS v2\cas-mdsj\Modules\Evaluation\app\Providers\AuthServiceProvider.php", "PHP", 0, 0, 0, 17, 0, 8, 4, 29
"c:\Users\PracticanteOTI\Desktop\CAS v2\cas-mdsj\Modules\Evaluation\app\Providers\EvaluationServiceProvider.php", "PHP", 0, 0, 0, 71, 0, 21, 15, 107
"c:\Users\PracticanteOTI\Desktop\CAS v2\cas-mdsj\Modules\Evaluation\app\Providers\EventServiceProvider.php", "PHP", 0, 0, 0, 24, 0, 14, 5, 43
"c:\Users\PracticanteOTI\Desktop\CAS v2\cas-mdsj\Modules\Evaluation\app\Providers\RouteServiceProvider.php", "PHP", 0, 0, 0, 29, 0, 12, 7, 48
"c:\Users\PracticanteOTI\Desktop\CAS v2\cas-mdsj\Modules\Evaluation\app\Services\EvaluationService.php", "PHP", 0, 0, 0, 260, 0, 47, 50, 357
"c:\Users\PracticanteOTI\Desktop\CAS v2\cas-mdsj\Modules\Evaluation\app\Services\EvaluatorAssignmentService.php", "PHP", 0, 0, 0, 90, 0, 24, 24, 138
"c:\Users\PracticanteOTI\Desktop\CAS v2\cas-mdsj\Modules\Evaluation\composer.json", "JSON", 29, 0, 0, 0, 0, 0, 2, 31
"c:\Users\PracticanteOTI\Desktop\CAS v2\cas-mdsj\Modules\Evaluation\config\config.php", "PHP", 0, 0, 0, 31, 0, 43, 9, 83
"c:\Users\PracticanteOTI\Desktop\CAS v2\cas-mdsj\Modules\Evaluation\database\migrations\2025_12_10_000001_create_evaluations_table.php", "PHP", 0, 0, 0, 48, 0, 13, 12, 73
"c:\Users\PracticanteOTI\Desktop\CAS v2\cas-mdsj\Modules\Evaluation\database\migrations\2025_12_10_000002_create_evaluation_criteria_table.php", "PHP", 0, 0, 0, 41, 0, 14, 12, 67
"c:\Users\PracticanteOTI\Desktop\CAS v2\cas-mdsj\Modules\Evaluation\database\migrations\2025_12_10_000003_create_evaluation_details_table.php", "PHP", 0, 0, 0, 31, 0, 12, 10, 53
"c:\Users\PracticanteOTI\Desktop\CAS v2\cas-mdsj\Modules\Evaluation\database\migrations\2025_12_10_000005_create_evaluation_history_table.php", "PHP", 0, 0, 0, 43, 0, 13, 11, 67
"c:\Users\PracticanteOTI\Desktop\CAS v2\cas-mdsj\Modules\Evaluation\database\migrations\s 2025_12_10_000004_create_evaluator_assignments_table.php", "PHP", 0, 0, 0, 49, 0, 16, 14, 79
"c:\Users\PracticanteOTI\Desktop\CAS v2\cas-mdsj\Modules\Evaluation\database\seeders\EvaluationCriteriaSeeder.php", "PHP", 0, 0, 0, 253, 0, 3, 9, 265
"c:\Users\PracticanteOTI\Desktop\CAS v2\cas-mdsj\Modules\Evaluation\database\seeders\EvaluationDatabaseSeeder.php", "PHP", 0, 0, 0, 13, 0, 3, 4, 20
"c:\Users\PracticanteOTI\Desktop\CAS v2\cas-mdsj\Modules\Evaluation\module.json", "JSON", 11, 0, 0, 0, 0, 0, 1, 12
"c:\Users\PracticanteOTI\Desktop\CAS v2\cas-mdsj\Modules\Evaluation\package.json", "JSON", 15, 0, 0, 0, 0, 0, 1, 16
"c:\Users\PracticanteOTI\Desktop\CAS v2\cas-mdsj\Modules\Evaluation\resources\EvaluationResource.php", "PHP", 0, 0, 0, 78, 0, 13, 17, 108
"c:\Users\PracticanteOTI\Desktop\CAS v2\cas-mdsj\Modules\Evaluation\resources\assets\js\app.js", "JavaScript", 0, 0, 0, 0, 0, 0, 1, 1
"c:\Users\PracticanteOTI\Desktop\CAS v2\cas-mdsj\Modules\Evaluation\resources\assets\sass\app.scss", "SCSS", 0, 0, 0, 0, 0, 0, 1, 1
"c:\Users\PracticanteOTI\Desktop\CAS v2\cas-mdsj\Modules\Evaluation\resources\views\assignments\index.blade.php", "PHP", 0, 0, 0, 707, 0, 6, 47, 760
"c:\Users\PracticanteOTI\Desktop\CAS v2\cas-mdsj\Modules\Evaluation\resources\views\components\navigation.blade.php", "PHP", 0, 0, 0, 27, 0, 0, 3, 30
"c:\Users\PracticanteOTI\Desktop\CAS v2\cas-mdsj\Modules\Evaluation\resources\views\criteria\create.blade.php", "PHP", 0, 0, 0, 176, 0, 1, 19, 196
"c:\Users\PracticanteOTI\Desktop\CAS v2\cas-mdsj\Modules\Evaluation\resources\views\criteria\index.blade.php", "PHP", 0, 0, 0, 293, 0, 3, 13, 309
"c:\Users\PracticanteOTI\Desktop\CAS v2\cas-mdsj\Modules\Evaluation\resources\views\evaluations\evaluate.blade.php", "PHP", 0, 0, 0, 313, 0, 11, 42, 366
"c:\Users\PracticanteOTI\Desktop\CAS v2\cas-mdsj\Modules\Evaluation\resources\views\index.blade.php", "PHP", 0, 0, 0, 204, 0, 0, 13, 217
"c:\Users\PracticanteOTI\Desktop\CAS v2\cas-mdsj\Modules\Evaluation\resources\views\layouts\master.blade.php", "PHP", 0, 0, 0, 193, 0, 1, 31, 225
"c:\Users\PracticanteOTI\Desktop\CAS v2\cas-mdsj\Modules\Evaluation\resources\views\my-evaluations.blade.php", "PHP", 0, 0, 0, 183, 0, 0, 8, 191
"c:\Users\PracticanteOTI\Desktop\CAS v2\cas-mdsj\Modules\Evaluation\routes\api.php", "PHP", 0, 0, 0, 31, 0, 2, 8, 41
"c:\Users\PracticanteOTI\Desktop\CAS v2\cas-mdsj\Modules\Evaluation\routes\web.php", "PHP", 0, 0, 0, 42, 0, 24, 16, 82
"c:\Users\PracticanteOTI\Desktop\CAS v2\cas-mdsj\Modules\Evaluation\vite.config.js", "JavaScript", 0, 0, 23, 0, 0, 29, 6, 58
"c:\Users\PracticanteOTI\Desktop\CAS v2\cas-mdsj\Modules\JobPosting\Enums\JobPostingStatusEnum.php", "PHP", 0, 0, 0, 100, 0, 24, 15, 139
"c:\Users\PracticanteOTI\Desktop\CAS v2\cas-mdsj\Modules\JobPosting\Enums\ScheduleStatusEnum.php", "PHP", 0, 0, 0, 61, 0, 0, 8, 69
"c:\Users\PracticanteOTI\Desktop\CAS v2\cas-mdsj\Modules\JobPosting\Events\PhaseCompleted.php", "PHP", 0, 0, 0, 13, 0, 0, 5, 18
"c:\Users\PracticanteOTI\Desktop\CAS v2\cas-mdsj\Modules\JobPosting\Events\PhaseDelayed.php", "PHP", 0, 0, 0, 13, 0, 0, 5, 18
"c:\Users\PracticanteOTI\Desktop\CAS v2\cas-mdsj\Modules\JobPosting\Events\PhaseStarted.php", "PHP", 0, 0, 0, 13, 0, 0, 5, 18
"c:\Users\PracticanteOTI\Desktop\CAS v2\cas-mdsj\Modules\JobPosting\Observers\JobPostingObserver.php", "PHP", 0, 0, 0, 40, 0, 11, 10, 61
"c:\Users\PracticanteOTI\Desktop\CAS v2\cas-mdsj\Modules\JobPosting\Services\JobPostingService.php", "PHP", 0, 0, 0, 380, 0, 87, 94, 561
"c:\Users\PracticanteOTI\Desktop\CAS v2\cas-mdsj\Modules\JobPosting\Services\ScheduleService.php", "PHP", 0, 0, 0, 227, 0, 57, 49, 333
"c:\Users\PracticanteOTI\Desktop\CAS v2\cas-mdsj\Modules\JobPosting\app\Entities\JobPosting.php", "PHP", 0, 0, 0, 244, 0, 90, 53, 387
"c:\Users\PracticanteOTI\Desktop\CAS v2\cas-mdsj\Modules\JobPosting\app\Entities\JobPostingHistory.php", "PHP", 0, 0, 0, 63, 0, 9, 9, 81
"c:\Users\PracticanteOTI\Desktop\CAS v2\cas-mdsj\Modules\JobPosting\app\Entities\JobPostingPhaseStatus.php", "PHP", 0, 0, 0, 68, 0, 21, 13, 102
"c:\Users\PracticanteOTI\Desktop\CAS v2\cas-mdsj\Modules\JobPosting\app\Entities\JobPostingSchedule.php", "PHP", 0, 0, 0, 145, 0, 44, 30, 219
"c:\Users\PracticanteOTI\Desktop\CAS v2\cas-mdsj\Modules\JobPosting\app\Entities\ProcessPhase.php", "PHP", 0, 0, 0, 73, 0, 14, 15, 102
"c:\Users\PracticanteOTI\Desktop\CAS v2\cas-mdsj\Modules\JobPosting\app\Events\JobPostingPublicationRequested.php", "PHP", 0, 0, 0, 13, 0, 0, 6, 19
"c:\Users\PracticanteOTI\Desktop\CAS v2\cas-mdsj\Modules\JobPosting\app\Events\JobPostingPublished.php", "PHP", 0, 0, 0, 13, 0, 0, 6, 19
"c:\Users\PracticanteOTI\Desktop\CAS v2\cas-mdsj\Modules\JobPosting\app\Http\Controllers\JobPostingController.php", "PHP", 0, 0, 0, 566, 0, 112, 111, 789
"c:\Users\PracticanteOTI\Desktop\CAS v2\cas-mdsj\Modules\JobPosting\app\Http\Controllers\ScheduleController.php", "PHP", 0, 0, 0, 131, 0, 32, 34, 197
"c:\Users\PracticanteOTI\Desktop\CAS v2\cas-mdsj\Modules\JobPosting\app\Http\Requests\CancelJobPostingRequest.php", "PHP", 0, 0, 0, 30, 0, 12, 6, 48
"c:\Users\PracticanteOTI\Desktop\CAS v2\cas-mdsj\Modules\JobPosting\app\Http\Requests\StoreJobPostingRequest.php", "PHP", 0, 0, 0, 49, 0, 5, 10, 64
"c:\Users\PracticanteOTI\Desktop\CAS v2\cas-mdsj\Modules\JobPosting\app\Http\Requests\UpdateJobPostingRequest.php", "PHP", 0, 0, 0, 39, 0, 12, 6, 57
"c:\Users\PracticanteOTI\Desktop\CAS v2\cas-mdsj\Modules\JobPosting\app\Listeners\PublishJobPostingAfterSignatures.php", "PHP", 0, 0, 0, 37, 0, 4, 11, 52
"c:\Users\PracticanteOTI\Desktop\CAS v2\cas-mdsj\Modules\JobPosting\app\Providers\EventServiceProvider.php", "PHP", 0, 0, 0, 17, 0, 16, 8, 41
"c:\Users\PracticanteOTI\Desktop\CAS v2\cas-mdsj\Modules\JobPosting\app\Providers\JobPostingServiceProvider.php", "PHP", 0, 0, 0, 100, 0, 36, 28, 164
"c:\Users\PracticanteOTI\Desktop\CAS v2\cas-mdsj\Modules\JobPosting\app\Providers\RouteServiceProvider.php", "PHP", 0, 0, 0, 25, 0, 18, 8, 51
"c:\Users\PracticanteOTI\Desktop\CAS v2\cas-mdsj\Modules\JobPosting\composer.json", "JSON", 29, 0, 0, 0, 0, 0, 2, 31
"c:\Users\PracticanteOTI\Desktop\CAS v2\cas-mdsj\Modules\JobPosting\config\config.php", "PHP", 0, 0, 0, 4, 0, 0, 2, 6
"c:\Users\PracticanteOTI\Desktop\CAS v2\cas-mdsj\Modules\JobPosting\database\migrations\2024_01_04_214320_create_job_postings_table.php", "PHP", 0, 0, 0, 47, 0, 19, 16, 82
"c:\Users\PracticanteOTI\Desktop\CAS v2\cas-mdsj\Modules\JobPosting\database\migrations\2025_11_26_214434_create_process_phases_table.php", "PHP", 0, 0, 0, 34, 0, 14, 10, 58
"c:\Users\PracticanteOTI\Desktop\CAS v2\cas-mdsj\Modules\JobPosting\database\migrations\2025_11_26_214528_create_job_posting_schedules_table.php", "PHP", 0, 0, 0, 46, 0, 17, 13, 76
"c:\Users\PracticanteOTI\Desktop\CAS v2\cas-mdsj\Modules\JobPosting\database\migrations\2025_11_26_214658_create_job_posting_history_table.php", "PHP", 0, 0, 0, 36, 0, 15, 11, 62
"c:\Users\PracticanteOTI\Desktop\CAS v2\cas-mdsj\Modules\JobPosting\database\migrations\2025_11_26_214741_create_job_posting_phase_statuses_table.php", "PHP", 0, 0, 0, 38, 0, 16, 12, 66
"c:\Users\PracticanteOTI\Desktop\CAS v2\cas-mdsj\Modules\JobPosting\database\migrations\2025_11_28_004307_add_is_system_to_process_phases_table.php", "PHP", 0, 0, 0, 22, 0, 7, 3, 32
"c:\Users\PracticanteOTI\Desktop\CAS v2\cas-mdsj\Modules\JobPosting\database\migrations\2025_12_31_160933_add_results_published_to_job_postings.php", "PHP", 0, 0, 0, 23, 0, 6, 4, 33
"c:\Users\PracticanteOTI\Desktop\CAS v2\cas-mdsj\Modules\JobPosting\database\migrations\2026_01_01_201535_add_duration_hours_to_process_phases_table.php", "PHP", 0, 0, 0, 20, 0, 6, 4, 30
"c:\Users\PracticanteOTI\Desktop\CAS v2\cas-mdsj\Modules\JobPosting\database\seeders\JobPostingDatabaseSeeder.php", "PHP", 0, 0, 0, 11, 0, 3, 4, 18
"c:\Users\PracticanteOTI\Desktop\CAS v2\cas-mdsj\Modules\JobPosting\database\seeders\ProcessPhasesSeeder.php", "PHP", 0, 0, 0, 109, 0, 0, 4, 113
"c:\Users\PracticanteOTI\Desktop\CAS v2\cas-mdsj\Modules\JobPosting\module.json", "JSON", 11, 0, 0, 0, 0, 0, 1, 12
"c:\Users\PracticanteOTI\Desktop\CAS v2\cas-mdsj\Modules\JobPosting\package.json", "JSON", 15, 0, 0, 0, 0, 0, 1, 16
"c:\Users\PracticanteOTI\Desktop\CAS v2\cas-mdsj\Modules\JobPosting\resources\assets\js\app.js", "JavaScript", 0, 0, 0, 0, 0, 0, 1, 1
"c:\Users\PracticanteOTI\Desktop\CAS v2\cas-mdsj\Modules\JobPosting\resources\assets\sass\app.scss", "SCSS", 0, 0, 0, 0, 0, 0, 1, 1
"c:\Users\PracticanteOTI\Desktop\CAS v2\cas-mdsj\Modules\JobPosting\resources\views\card.blade.php", "PHP", 0, 0, 0, 75, 0, 2, 8, 85
"c:\Users\PracticanteOTI\Desktop\CAS v2\cas-mdsj\Modules\JobPosting\resources\views\components\layouts\master.blade.php", "PHP", 0, 0, 0, 40, 0, 0, 8, 48
"c:\Users\PracticanteOTI\Desktop\CAS v2\cas-mdsj\Modules\JobPosting\resources\views\create.blade.php", "PHP", 0, 0, 0, 785, 0, 54, 107, 946
"c:\Users\PracticanteOTI\Desktop\CAS v2\cas-mdsj\Modules\JobPosting\resources\views\dashboard.blade.php", "PHP", 0, 0, 0, 336, 0, 0, 23, 359
